Url,DomainNameLength,UrlEntropy,PercentageNumericChars,DotCount,TokenCount,SubdomainCount,HasHyphenInDomain,NumberOfDigits,TldPopularity,TldLength,HyphenRatio,VeryShortTokenCount,AverageTokenLength,HasBrandPrefix,DigitToLengthRatio,ConsonantClusterScore,IsAllSubdomain,IsRandomString,RepeatedCharScore,VowelConsonantRatio,UnigramRarity,LevenshteinToBrands,BigramEnglishScore,CharacterTransitionScore,RepeatedNGramScore,ClassLabel
sitiovitoria.com,16,3.0778196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.5833333,0,0.100000024,0.36363637,0,0,0
dadabada.com,12,2.5220551,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.5,0,0.39999998,0,0,0.2,0
periwinklesonbanyan.blogspot.com,32,4,0,2,3,1,0,0,1,3,0,0,10,0,0,0.2,1,0,0,0.42105263,0,0,0.33333334,0,0,1
litlpepper.com,14,3.182006,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0.25,0,0,0.5,0.3,0,0.3,0.22222222,0,0,1
railroad.net,12,3.251629,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.5,0,0.39999998,0,0,0,1
akombaovao.net,14,3.1280854,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0,0.6,0,0.3,0,0,0,0
hundehuldermohumeral.divadevasalon.com,38,3.780179,0,2,3,1,0,0,1,3,0,0,12,0,0,0,1,0,0,0.4,0,0,0.15789473,0,0,0
stleonardstoronto.com,21,3.32734,0,1,2,0,0,0,1,3,0,0,10,0,0,0.42857143,0,0,0,0.3529412,0,0,0.3125,0,0,1
agrotube.ru,11,3.0957954,0,1,2,0,0,0,1,2,0,1,5,0,0,0,0,0,0,0.5,0,0.4,0,0,0,0
iode.ca,7,2.807355,0,1,2,0,0,0,1,2,0,1,3,0,0,0,0,0,0,0.75,0,0.4,0,0,0,1
mediapages.ca,13,3.180833,0,1,2,0,0,0,1,2,0,1,6,0,0,0,0,0,0,0.5,0,0.3,0.22222222,0,0,1
kchistory.org,13,3.3927474,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0,0.33333334,0,0.39999998,0.5,0,0,1
abbeville.com,13,3.2389014,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0.5,0.44444445,0,0.39999998,0,0,0,1
wvwc.edu,8,2.75,0,1,2,0,0,0,0,3,0,0,3.5,0,0,1,0,0,0,0,0,0.4,0,0,0,1
odysseyscoop.com,16,2.9528196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0.5,0.5,0,0.100000024,0,0,0,1
svyegag.su,10,2.9219282,0,1,2,0,0,0,0,2,0,1,4.5,0,0,0,0,0,0,0.42857143,0,0.5,0,0,0,0
ns1.criminal-report.in,22,3.7201288,0.045454547,2,4,1,1,1,1,2,0.045454547,1,4.75,0,0.045454547,0,1,0,0,0,0,0,0,0,0,0
efollobdlkldfdcl.com ,21,3.1961548,0,1,2,0,0,0,0,4,0,0,10,0,0,1,0,0,0.5,0.1875,0,0,0,0,0,0
12tfscjfoz.hohyzuketexppa.net,29,4.116265,0.06896552,2,3,1,0,2,1,3,0,0,9,0,0.06896552,0.5555556,1,0,0,0.125,0,0.19999999,0,0,0,0
nicocig.co.uk,13,2.8731408,0,2,3,1,0,0,1,2,0,2,3.6666667,0,0,0,1,0,0,0.42857143,0,0.5,0,0,0,1
backfence.com,13,3.180833,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0,0.33333334,0,0.3,0.125,0,0,1
pittcc.edu,10,2.9219282,0,1,2,0,0,0,0,3,0,0,4.5,0,0,0.6666667,0,0,0.5,0.16666667,0,0.4,0.2,0,0,1
betterhealth4us.com,19,3.64215,0.05263158,1,2,0,0,1,1,3,0,0,9,0,0.05263158,0.16666667,0,0,0.5,0.35714287,0,0,0.21428572,0,0,0
bosman-autos.nl,15,3.3735573,0,1,3,0,1,0,1,2,0.06666667,1,4.3333335,0,0,0,0,0,0,0.45454547,0,0.100000024,0.18181819,0,0,0
mintubrar.com,13,3.3927474,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.33333334,0,0.5,0.125,0,0,0
ns3.fastfluxdns.com,19,3.6818807,0.05263158,2,3,1,0,1,1,3,0,0,5.6666665,0,0.05263158,0.6666667,1,0,0,0,0,0,0,0,0,0
viewers.ca,10,3.1219282,0,1,2,0,0,0,1,2,0,1,4.5,0,0,0,0,0,0,0.42857143,0,0.5,0.16666667,0,0,1
xn----7sbaajimcvcp1bfdpw9byh.xn--p1acf,38,4.1287346,0.10526316,1,8,0,1,4,0,5,0.15789473,2,3.875,0,0.10526316,0.5,0,0,1,0.1904762,0.2,0,0,0.33333334,0.2,0
getouttimes.com,15,3.1898983,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0.5,0.45454547,0,0.3,0.3,0,0,0
sifca.org,9,3.169925,0,1,2,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0.4,0,0.4,0,0,0,1
wonka.com,9,2.947703,0,1,2,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0.4,0,0.5,0.25,0,0,1
accounting.bitdefenderdistributor.net,37,3.7197394,0,2,3,1,0,0,1,3,0,0,11.666667,0,0,0.083333336,1,0,0.5,0.4,0,0.3,0.33333334,0,0,0
coasterimage.com,16,3.375,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.5,0,0.100000024,0.09090909,0,0,1
samanthanewark.com,18,3.5032585,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.16666667,0,0,0,0.35714287,0,0,0.30769232,0,0,1
sitesparanegocios.pt,20,3.4841838,0,1,2,0,0,0,0,2,0,1,9.5,0,0,0,0,0,0,0.47058824,0,0,0.1875,0,0,0
apc.com,7,2.5216408,0,1,2,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0.33333334,0,0,0,0,0,1
videoflyover.com,16,3.4528196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.5,0,0.100000024,0.09090909,0,0,0
dropbox.adminmailservers.com,28,3.8693314,0,2,3,1,0,0,1,3,0,0,8.666667,0,0,0,1,0,0,0.2857143,0,0.39999998,0,0,0,0
oceans2003.org,14,3.5216408,0.2857143,1,2,0,0,4,1,3,0,0,6.5,0,0.2857143,0,0,0,0.5,0.5,0,0.19999999,0.11111111,0,0,1
mannyingco.com,14,3.0391488,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0.25,0,0,0.5,0.4,0,0.19999999,0.33333334,0,0,0
united-taxi.net,15,3.1898983,0,1,3,0,1,0,1,3,0.06666667,0,4.3333335,0,0,0,0,0,0,0.5,0,0.19999999,0.2,0,0,0
ma-billerica.doctors.at,23,3.708132,0,2,4,1,1,0,1,2,0.04347826,2,5,0,0,0,1,0,0.5,0.45454547,0,0.100000024,0.09090909,0,0,1
universalhostelindore.com,25,3.863465,0,1,2,0,0,0,1,3,0,0,12,0,0,0,0,0,0,0.42857143,0,0,0.25,0,0,1
funsport.bg,11,3.4594316,0,1,2,0,0,0,0,2,0,1,5,0,0,0.33333334,0,0,0,0.25,0,0.39999998,0.14285715,0,0,0
themorgan.org,13,3.2389014,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.33333334,0,0.3,0.5,0,0,1
damp.samadha.net,16,3.125,0,2,3,1,0,0,1,3,0,0,4.6666665,0,0,0,1,0,0,0.25,0,0.4,0,0,0,0
alokobi.com,11,3.0271692,0,1,2,0,0,0,1,3,0,0,5,0,0,0,0,0,0,0.5714286,0,0.5,0,0,0,0
helsby.biz,10,3.1219282,0,1,2,0,0,0,0,3,0,0,4.5,0,0,0.33333334,0,0,0,0.33333334,0,0.4,0.2,0,0,0
banderacountytxhistoricalcommission.org,39,3.9997878,0,1,2,0,0,0,1,3,0,0,19,0,0,0.07692308,0,0,0.5,0.4,0,0,0.29411766,0,0,1
grandopeninghelp.com,20,3.6841838,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.16666667,0,0,0,0.3125,0,0,0.4,0,0,1
sexy-stills.com,15,3.456565,0,1,3,0,1,0,1,3,0.06666667,0,4.3333335,0,0,0.2,0,0,0.5,0.3,0,0.19999999,0,0,0,1
ojolink.net,11,3.0957954,0,1,2,0,0,0,1,3,0,0,5,0,0,0,0,0,0,0.42857143,0,0.39999998,0.16666667,0,0,1
brandtampa.com,14,3.324863,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0.25,0,0,0,0.3,0,0.3,0.22222222,0,0,1
dotbehr.work,12,3.251629,0,1,2,0,0,0,0,4,0,0,5.5,0,0,0,0,0,0,0.2857143,0,0.5,0,0,0,0
oilandglory.foreignpolicy.com,29,3.7159321,0,2,3,1,0,0,1,3,0,0,9,0,0,0.33333334,1,0,0,0.45454547,0,0.100000024,0.3,0,0,1
iowahawkeyes.com,16,3.5,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.5833333,0,0.100000024,0.18181819,0,0,1
dammdigital.cl,14,3.0930693,0,1,2,0,0,0,0,2,0,1,6.5,0,0,0.25,0,0,0.5,0.36363637,0,0.19999999,0.1,0,0,0
shyamagroproducts.com,21,3.6897037,0,1,2,0,0,0,1,3,0,0,10,0,0,0.14285715,0,0,0,0.3529412,0,0,0,0,0,0
m21lz2fzd.mdutmdu.in,20,3.4464393,0.15,2,3,1,0,3,1,2,0,1,6,0,0.15,0.33333334,1,0,0,0,0,0.19999999,0,0,0,0
passerodigital.com.ve,21,3.820889,0,2,3,1,0,0,0,2,0,1,6.3333335,0,0,0,1,0,0.5,0.42857143,0,0,0.15384616,0,0,0
motherhoodhope.com,18,3.0385623,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0,0,0,0.5,0.42857143,0,0,0.23076923,0,0,0
oup.com,7,2.5216408,0,1,2,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0.6666667,0,0,0.5,0,0,1
se.scdwsurveying.com.au,23,3.8492239,0,3,4,2,0,0,1,2,0,2,5,0,0,0.42857143,1,0,0,0.5,0,0,0,0,0,0
schoollevyfacts.org,19,3.6818807,0,1,2,0,0,0,1,3,0,0,9,0,0,0.33333334,0,0,0.5,0.33333334,0,0,0,0,0,1
support.ksts.ca,15,3.1898983,0,2,3,1,0,0,1,2,0,1,4.3333335,0,0,0.4,1,0,0.5,0.2857143,0,0.5,0.16666667,0,0,1
nashvillerealestatecompanies.com,32,3.7150183,0,1,2,0,0,0,1,3,0,0,15.5,0,0,0.1,0,0,0.5,0.42857143,0,0,0.22222222,0,0,1
tech-gaming.com,15,3.5068908,0,1,3,0,1,0,1,3,0.06666667,0,4.3333335,0,0,0,0,0,0,0.3,0,0.100000024,0.2,0,0,1
soccertournament.us,19,3.4058223,0,1,2,0,0,0,0,2,0,1,9,0,0,0,0,0,0.5,0.375,0,0,0.26666668,0,0,1
becomingthebarrs.com,20,3.7219281,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.5,0,0,0.5,0.3125,0,0,0.26666668,0,0,1
macon.com,9,2.5032582,0,1,2,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0.4,0,0.9,0.25,0,0,1
animalhospitals-usa.com,23,3.6211755,0,1,3,0,1,0,1,3,0.04347826,0,7,0,0,0,0,0,0,0.44444445,0,0,0.11111111,0,0,1
a.pomf.cat,10,2.9219282,0,2,3,1,0,0,0,3,0,1,2.6666667,0,0,0,1,0,0,1,0,0,0,0,0,0
cox.com-6159368de39251d7a-login.id-107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675754327486.kylelierman.com,106,4.786376,0.44339624,4,8,3,1,47,1,3,0.028301887,1,12.375,0,0.44339624,0.22857143,1,0,0,0.33333334,0,0,0,0,0,0
smelltheglove.ca,16,3.4056392,0,1,2,0,0,0,1,2,0,1,7.5,0,0,0.4,0,0,0.5,0.30769232,0,0,0.16666667,0,0,0
anodynerecords.com,18,3.350209,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.16666667,0,0,0,0.42857143,0,0,0.30769232,0,0,1
mchammerdaily.blogspot.com,26,3.902175,0,2,3,1,0,0,1,3,0,0,8,0,0,0.25,1,0,0.5,0.3846154,0,0,0.16666667,0,0,1
fftoday.com,11,3.0957954,0,1,2,0,0,0,1,3,0,0,5,0,0,0.33333334,0,0,0.5,0.42857143,0,0.5,0.16666667,0,0,1
keybasejasper.esy.es,20,3.0414462,0,2,3,1,0,0,1,2,0,1,6,0,0,0,1,0,0,0.46153846,0,0,0.083333336,0,0,0
lpmxp2201.com,13,3.2389014,0.30769232,1,2,0,0,4,1,3,0,0,6,0,0.30769232,0.75,0,0,0.5,0,0,0.3,0,0,0,0
alltradeagencies.com.au,23,3.708132,0,2,3,1,0,0,1,2,0,1,7,0,0,0.2857143,1,0,0.5,0.4375,0,0,0.13333334,0,0,0
greaterkansascityhomes.com,26,3.7671835,0,1,2,0,0,0,1,3,0,0,12.5,0,0,0,0,0,0,0.4090909,0,0,0.2857143,0,0,1
dns221.com,10,3.1219282,0.3,1,2,0,0,3,1,3,0,0,4.5,0,0.3,0.33333334,0,0,0.5,0,0,0.39999998,0,0,0,0
lg-winterborn.de,16,3.625,0,1,3,0,1,0,1,2,0.0625,2,4.6666665,0,0,0,0,0,0,0.25,0,0.19999999,0.25,0,0,0
lp.want-to-win.com,18,3.5032585,0,2,5,1,1,0,1,3,0.11111111,2,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0
waygroup.co.uk,14,3.3787835,0,2,3,1,0,0,1,2,0,2,4,0,0,0,1,0,0,0.5,0,0.39999998,0.14285715,0,0,1
mykothi.com,11,3.0957954,0,1,2,0,0,0,1,3,0,0,5,0,0,0,0,0,0,0.42857143,0,0.39999998,0.33333334,0,0,0
digital-print.ru,16,3.4528196,0,1,3,0,1,0,1,2,0.0625,1,4.6666665,0,0,0,0,0,0,0.33333334,0,0.100000024,0.16666667,0,0,0
abc-construction.com,20,3.4841838,0,1,3,0,1,0,1,3,0.05,0,6,0,0,0.33333334,0,0,0,0.33333334,0,0,0.13333334,0,0,0
landbigfish.com,15,3.7735574,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.27272728,0,0.19999999,0.3,0,0,1
babynamespedia.com,18,3.5724313,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0,0,0,0,0.5,0,0,0.15384616,0,0,1
thelouisianalagniappe.com,25,3.7336607,0,1,2,0,0,0,1,3,0,0,12,0,0,0,0,0,0.5,0.52380955,0,0,0.25,0,0,1
choiceindying.com,17,3.2927701,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0,0.46153846,0,0.100000024,0.33333334,0,0,1
brejchovpalkansaajarahastoista.21eligne.com,43,4.117784,0.046511628,2,3,1,0,2,1,3,0,0,13.666667,0,0.046511628,0.071428575,1,0,0.5,0.4,0,0,0.1724138,0,0,0
rideaurecognition.blogspot.com,30,3.8947399,0,2,3,1,0,0,1,3,0,0,9.333333,0,0,0.1,1,0,0,0.5294118,0,0,0.1875,0,0,1
ehandelsraadgiverne.dk.linux1.atznet.dk,39,3.9107962,0.025641026,4,5,3,0,1,0,2,0,2,7,0,0.025641026,0.15384616,1,0,0.5,0.42105263,0,0,0.22222222,0,0,0
vogue.com,9,2.947703,0,1,2,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0.6,0,0.7,0,0,0,1
topnews.co.uk,13,3.3927474,0,2,3,1,0,0,1,2,0,2,3.6666667,0,0,0,1,0,0,0.2857143,0,0.5,0.16666667,0,0,1
tintuppa.com,12,3.251629,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0.5,0.375,0,0.39999998,0.14285715,0,0,1
aiccard.co.th,13,3.0269868,0,2,3,1,0,0,0,2,0,2,3.6666667,0,0,0,1,0,0.5,0.42857143,0,0.5,0,0,0,0
okgenweb.org,12,3.0849626,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.375,0,0.39999998,0.14285715,0,0,1
metallbau-lamprecht.ch,22,3.5726237,0,1,3,0,1,0,1,2,0.045454547,1,6.6666665,0,0,0.42857143,0,0,0.5,0.33333334,0,0,0.055555556,0,0,0
kidzneedz.com,13,3.2389014,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0.5,0.33333334,0,0.39999998,0.125,0,0,0
british-car-films.com,21,3.6897037,0,1,4,0,1,0,1,3,0.0952381,0,4.5,0,0,0.14285715,0,0,0,0.26666668,0,0,0.125,0,0,1
lostandfoundinc.org,19,3.64215,0,1,2,0,0,0,1,3,0,0,9,0,0,0.16666667,0,0,0,0.33333334,0,0,0.35714287,0,0,1
znaqopel.top,12,3.251629,0,1,2,0,0,0,0,3,0,0,5.5,0,0,0,0,0,0,0.375,0,0.5,0,0,0,0
darlanoliveira.adv.br,21,3.3087513,0,2,3,1,0,0,1,2,0,1,6.3333335,0,0,0,1,0,0,0.5,0,0,0.07692308,0,0,0
fw1.com,7,2.807355,0.14285715,1,2,0,0,1,1,3,0,0,3,0,0.14285715,0,0,0,0,0,0,0,0,0,0,1
expert-as.ru,12,3.251629,0,1,3,0,1,0,1,2,0.083333336,2,3.3333333,0,0,0,0,0,0,0.375,0,0.3,0.125,0,0,0
pgevmp.getenjoyment.net,23,3.2575004,0,2,3,1,0,0,1,3,0,0,7,0,0,0.14285715,1,0,0,0.16666667,0,0.5,0,0,0,0
voirfilms.ws,12,3.251629,0,1,2,0,0,0,0,2,0,1,5.5,0,0,0.25,0,0,0,0.33333334,0,0.3,0,0,0,1
teenmomdoubletrouble.blogspot.com,33,3.6344147,0,2,3,1,0,0,1,3,0,0,10.333333,0,0,0.09090909,1,1,0.5,0.45,0,0,0.15789473,0,0.6,1
lauraoakley.ca,14,3.0930693,0,1,2,0,0,0,1,2,0,1,6.5,0,0,0,0,0,0,0.6363636,0,0.19999999,0,0,0,1
qkrnqk.udytqjeafjmgijovfi.ml,28,4.1105776,0,2,3,1,0,0,0,2,0,1,8.666667,0,0,0.7777778,1,0,0,0,0.2,0.39999998,0,0.6666667,0,0
govinfosecurity.com,19,3.787144,0,1,2,0,0,0,1,3,0,0,9,0,0,0,0,0,0,0.46666667,0,0,0.14285715,0,0,1
slimxxxtubekgj.ddns.name,24,3.8868423,0,2,3,1,0,0,0,4,0,0,7.3333335,0,0,0.75,1,0,0.75,0.21428572,0,0,0,0,0,0
odimspectrum.com,16,3.4528196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.4,0,0,0,0.33333334,0,0.19999999,0,0,0,1
slavasoft.com,13,3.2389014,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.33333334,0,0.5,0,0,0,1
veganvet.net,12,2.688722,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.375,0,0.39999998,0.14285715,0,0,0
us-mg7mail-transferservice.com,30,4.006239,0.033333335,1,4,0,1,1,1,3,0.06666667,1,6.75,0,0.033333335,0.1,0,0,0,0.3478261,0,0,0.12,0,0,0
ltmediagroup.com,16,3.75,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0,0.41666666,0,0.100000024,0.18181819,0,0,0
surya.edu.my,12,3.0849626,0,2,3,1,0,0,0,2,0,1,3.3333333,0,0,0,1,0,0,0.6,0,0.4,0,0,0,0
longandfosterinsurance.com,26,3.8252518,0,1,2,0,0,0,1,3,0,0,12.5,0,0,0.125,0,0,0,0.36363637,0,0,0.33333334,0,0,1
lowes.com,9,2.947703,0,1,2,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0.4,0,0.5,0.25,0,0,1
internationalsexguide.info,26,3.6714056,0,1,2,0,0,0,0,4,0,0,12.5,0,0,0,0,0,0,0.47619048,0,0,0.2,0,0,1
techcementservice.kz,20,3.4037018,0,1,2,0,0,0,0,2,0,1,9.5,0,0,0.33333334,0,0,0,0.3529412,0,0,0.125,0,0,0
ehaaranen.com,13,3.0269868,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0.5,0.5555556,0,0.39999998,0.375,0,0,0
dickpicard.biz,14,3.182006,0,1,2,0,0,0,0,3,0,0,6.5,0,0,0.25,0,0,0,0.3,0,0.19999999,0,0,0,0
bengal-airlift.com,18,3.8365917,0,1,3,0,1,0,1,3,0.055555556,0,5.3333335,0,0,0,0,0,0,0.3846154,0,0.100000024,0.15384616,0,0,1
innercityadvisors.org,21,3.6537569,0,1,2,0,0,0,1,3,0,0,10,0,0,0,0,0,0.5,0.4117647,0,0,0.3125,0,0,1
royalasiaticsociety.org,23,3.4685767,0,1,2,0,0,0,1,3,0,0,11,0,0,0,0,0,0,0.57894737,0,0,0.055555556,0,0,1
attractionsmagazine.com,23,3.534219,0,1,2,0,0,0,1,3,0,0,11,0,0,0.2857143,0,0,0.5,0.42105263,0,0,0.16666667,0,0,1
clplipids.com,13,3.085055,0,1,2,0,0,0,1,3,0,0,6,0,0,0.5,0,0,0,0.22222222,0,0.3,0,0,0,1
otakureview.net,15,3.456565,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.54545456,0,0.19999999,0.1,0,0,1
probate-practice.com,20,3.4841838,0,1,3,0,1,0,1,3,0.05,0,6,0,0,0,0,0,0,0.4,0,0,0.06666667,0,0,1
akamaisoftupdate.com,20,3.6219282,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0,0,0,0,0.5,0,0,0.13333334,0,0,0
8ilhxrst5k.naqycirefujppa.info,30,4.3483944,0.06666667,2,3,1,0,2,0,4,0,0,9.333333,0,0.06666667,0.5,1,0,0,0.125,0,0.3,0,0,0,0
bluntinstrument.org.uk,22,3.6292198,0,2,3,1,0,0,1,2,0,1,6.6666665,0,0,0.2857143,1,0,0,0.26666668,0,0,0.14285715,0,0,1
statuemarvels.com,17,3.4992275,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0,0.3846154,0,0.19999999,0.083333336,0,0,1
factorydirecthearingaids.com,28,3.842371,0,1,2,0,0,0,1,3,0,0,13.5,0,0,0.11111111,0,0,0,0.41666666,0,0,0.3043478,0,0,1
eringoblog.net,14,3.2359264,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0,0.4,0,0.19999999,0.33333334,0,0,1
crossreference.donaldson.com,28,3.4137995,0,2,3,1,0,0,1,3,0,0,8.666667,0,0,0.22222222,1,0,0.5,0.35714287,0,0,0.30769232,0,0,1
leesideweb.net,14,2.978095,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0.5,0.5,0,0.19999999,0.11111111,0,0,0
driveservers.info,17,3.1751232,0,1,2,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0.33333334,0,0.3,0.27272728,0,0,0
flatulent-entries.000webhostapp.com,35,4.1362863,0.08571429,2,4,1,1,3,1,3,0.028571429,0,8,0,0.08571429,0.09090909,1,0,0,0.375,0,0,0.25,0,0.2,0
dtrealty.us,11,3.2776134,0,1,2,0,0,0,0,2,0,1,5,0,0,0.33333334,0,0,0,0.375,0,0.39999998,0.14285715,0,0,0
omueda3.esy.es,14,3.182006,0.071428575,2,3,1,0,1,1,2,0,1,4,0,0.071428575,0,1,0,0,0.6666667,0,0.5,0.16666667,0,0,0
urbanthink.ca,13,3.3927474,0,1,2,0,0,0,1,2,0,1,6,0,0,0.25,0,0,0,0.3,0,0.19999999,0.44444445,0,0,1
forumzonline.com,16,3.4528196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.41666666,0,0.19999999,0.27272728,0,0,1
eb.gmnews.com,13,3.2389014,0,2,3,1,0,0,1,3,0,1,3.6666667,0,0,0.25,1,0,0,0.5,0,0,0,0,0,1
artyzm.com,10,3.1219282,0,1,2,0,0,0,1,3,0,0,4.5,0,0,0,0,0,0,0.33333334,0,0.5,0,0,0,1
theprincesswithin.org,21,3.5944657,0,1,2,0,0,0,1,3,0,0,10,0,0,0.14285715,0,0,0.5,0.29411766,0,0,0.5,0,0,0
secure.square-enix.com.oauth-oa-login-ozsb.usa.cc,49,4.038806,0,5,10,4,1,0,0,2,0.08163265,2,4,0,0,0.0625,1,0,0,0.5,0,0.5,0.2,0,0,0
vernontwp.com,13,3.3927474,0,1,2,0,0,0,1,3,0,0,6,0,0,0.5,0,0,0,0.22222222,0.2,0.3,0.25,0.33333334,0,1
utahseocompanies.com,20,3.5841837,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0,0,0,0,0.5,0,0,0.13333334,0,0,1
wtoip.com,9,2.947703,0,1,2,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0.4,0,0.5,0.25,0,0,1
complete-review.com,19,3.5110855,0,1,3,0,1,0,1,3,0.05263158,0,5.6666665,0,0,0.16666667,0,0,0,0.42857143,0,0,0.071428575,0,0,1
teprom.it,9,2.947703,0,1,2,0,0,0,1,2,0,1,4,0,0,0,0,0,0,0.33333334,0,0.5,0,0,0,0
wrestlingvalley.org,19,3.6818807,0,1,2,0,0,0,1,3,0,0,9,0,0,0.33333334,0,0,0.5,0.33333334,0,0,0.2857143,0,0,1
excellenceinmentoring.com,25,3.349275,0,1,2,0,0,0,1,3,0,0,12,0,0,0,0,0,0.5,0.3809524,0,0,0.35,0,0,0
obrienbooks.com,15,3.2402241,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0.5,0.45454547,0,0.39999998,0.1,0,0,1
thecorporatecenter.info,23,3.3816202,0,1,2,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0.3888889,0,0,0.4117647,0,0,1
canada.gc.ca,12,2.3553886,0,2,3,1,0,0,1,2,0,2,3.3333333,0,0,0,1,0,0,0.5,0,0.5,0.2,0,0,1
nightvideos.xyz,15,3.7735574,0,1,2,0,0,0,0,3,0,0,7,0,0,0.4,0,0,0,0.36363637,0,0.100000024,0,0,0,0
brubeck.info,12,3.4182959,0,1,2,0,0,0,0,4,0,0,5.5,0,0,0,0,0,0,0.2857143,0,0.39999998,0,0,0,1
associazionepensionaticariplo.it,32,3.4681392,0,1,2,0,0,0,1,2,0,1,15.5,0,0,0,0,0,0.5,0.51724136,0,0,0.14285715,0,0.2,0
monarchexcess.com,17,3.3371754,0,1,2,0,0,0,1,3,0,0,8,0,0,0.2,0,0,0.5,0.30769232,0,0.19999999,0.25,0,0,1
iphoneslost.com,15,3.456565,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.36363637,0,0.3,0.2,0,0,0
etvmedia.pl,11,3.2776134,0,1,2,0,0,0,1,2,0,1,5,0,0,0.33333334,0,0,0,0.5,0,0.5,0.14285715,0,0,0
bkps-cm.com,11,3.0957954,0,1,3,0,1,0,1,3,0.09090909,1,3,0,0,0.6666667,0,0,0,0,0,0.39999998,0,0,0,0
pichinchaonline5.webcindario.com,32,3.7386086,0.03125,2,3,1,0,1,1,3,0,0,10,0,0.03125,0.1,1,0,0,0.4,0,0,0.33333334,0,0,0
uwecblugolds.com,16,3.5,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.4,0,0,0,0.33333334,0,0,0,0,0,1
cdac.academia.edu,17,2.822182,0,2,3,1,0,0,0,3,0,0,5,0,0,0,1,0,0,0.25,0,0.7,0,0,0,1
pcrush.com,10,3.1219282,0,1,2,0,0,0,1,3,0,0,4.5,0,0,0.33333334,0,0,0,0.16666667,0,0.5,0,0,0,1
estrategyfirst.com,18,3.5724313,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.33333334,0,0,0,0.35714287,0,0,0.15384616,0,0,1
gmf.3140.mobi,13,3.3927474,0.30769232,2,3,1,0,4,0,4,0,0,3.6666667,0,0.30769232,0.25,1,0,0,0,0,0,0,0,0,0
